Id,Predicted
4962,0.09659653090323916
4967,0.5477764970534222
4968,0.12774197717471913
4986,0.3018161668215722
4988,0.2986201776980777
4989,0.2758705082847721
4990,0.09727229682085448
5005,0.10166790495308509
5015,0.1285037020110874
5027,0.08206885910573514
5034,0.08595980957546778
5036,0.12322205485096982
5039,0.142179232262582
5041,0.10909272458145558
5042,0.15654680795217812
5043,0.1686319185887345
5046,0.37848418591962163
5051,0.10324845593089982
5061,0.20253709123034502
5063,0.6186539547439389
5072,0.25444468043265434
5086,0.10662566641700089
5103,0.1330712292320797
5110,0.15350693280894723
5117,0.11157418457424029
5124,0.10497109530122373
5134,0.1520296796548174
5140,0.3496935033322779
5147,0.27986436378151913
5154,0.09235640271224743
5158,0.0932253242380201
5169,0.14036923755126718
5172,0.1114970386778692
5174,0.22942450508364431
5206,0.15132932054957737
5207,0.23856439945715735
5210,0.1134230007563718
5214,0.18295577303870159
5221,0.09542364593506802
5226,0.31730765878500033
5229,0.2020017163096951
5236,0.26180698782093337
5241,0.10918603439974672
5245,0.09041091892221809
5253,0.3594981112670439
5260,0.10029553664756541
5265,0.11212397512704297
5270,0.15025115881485984
5281,0.17209138491016218
5287,0.13130784156339015
5293,0.1318237650281997
5304,0.10903989898860311
5313,0.1192743788267584
5318,0.1366753243256451
5320,0.1885515584012012
5332,0.07615680038026629
5334,0.13690192964205306
5338,0.7027069224089286
5343,0.0762151033298778
5346,0.2947790972649733
5354,0.10882797498018248
5358,0.2755749749058496
5360,0.14137402491418516
5363,0.45744396645166363
5365,0.45028171403279593
5367,0.22881281433854328
5368,0.1215508039876767
5369,0.13706950300421594
5377,0.13906342632766389
5382,0.09198743817226707
5384,0.10020363968315593
5389,0.09201928780320856
5398,0.12880441577400492
5419,0.12395308108864267
5420,0.17132894849796643
5428,0.189800748176298
5435,0.12940574361436674
5446,0.13464602269498183
5447,0.7481461919015284
5451,0.09894908364274924
5463,0.19560619900846055
5469,0.13814171204081305
5486,0.21336721196479214
5491,0.2754100426002366
5501,0.1457972650233682
5520,0.11012745075259456
5525,0.14165946460189083
5526,0.08065521554052402
5527,0.16459522202336996
5531,0.13393849555803372
5532,0.11403383743216577
5556,0.24885854663321094
5561,0.1159591814573997
5569,0.5410960800538269
5582,0.11096116647139898
5584,0.09499982080410663
5585,0.12333349703939822
5589,0.26549470367038897
5614,0.1195388493761741
5616,0.23758574050564518
5620,0.09262961350841337
5634,0.13458934096480257
5638,0.23825829173708313
5643,0.1692106482332999
5644,0.23782766620284923
5651,0.10252250314190459
5656,0.16128776297432867
5665,0.09593495018707232
5669,0.08852805881644954
5674,0.11093963414512753
5681,0.1351684580346202
5682,0.15372074424116355
5683,0.0957249936744966
5698,0.14485308194427027
5699,0.15356046447979987
5718,0.1145351211145168
5719,0.0881839587864417
5731,0.16557531511474322
5758,0.2524852388338802
5760,0.08341550102890694
5765,0.11770011181104978
5772,0.1324864342050439
5773,0.1108000933438622
5774,0.37201071416364506
5779,0.10731096891503111
5782,0.09072188795670932
5784,0.15691961917459107
5790,0.15492117676178208
5799,0.11630798283863686
5808,0.09849253025819193
5815,0.1060256304973245
5817,0.6244424506816629
5823,0.08253456376262902
5830,0.1590700833308385
5841,0.13277629319257978
5850,0.1059423458279104
5856,0.6224041334584656
5862,0.08166077898525737
5865,0.09325865358813201
5868,0.13068665386674438
5878,0.1684206438045297
5889,0.09285474415174877
5893,0.17893057941041113
5895,0.08063118384052481
5906,0.1019693439798105
5909,0.21991672925889139
5930,0.08483125930210589
5931,0.08591423162262235
5932,0.08676345236170868
5933,0.10367438113885541
5940,0.11852276289273467
5942,0.09561921752536118
